dep,date,reg,lib_dep,lib_reg,tx_pos,tx_incid,TO,R,hosp,rea,rad,dchosp,reg_rea,incid_hosp,incid_rea,incid_rad,incid_dchosp,reg_incid_rea,pos,pos_7j,cv_dose1
64,2022-10-26,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",24.67,306.89,0.223300970873786,,158,5,5488,839,92,0,0,0,0,4,293,2123,
64,2022-10-27,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",24.27,283.76,0.233009708737864,,154,5,5499,840,96,8,0,11,1,9,218,1963,
64,2022-10-28,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",24.58,269.6,0.233009708737864,,162,5,5502,840,96,11,0,5,0,9,226,1865,
64,2022-10-29,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",25.9,261.65,0.216019417475728,0.71,153,5,5514,840,89,3,0,12,0,3,147,1810,
64,2022-10-30,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",26.02,261.79,0.218446601941748,,153,5,5514,840,90,0,0,0,0,1,40,1811,
64,2022-10-31,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",27.35,231.72,0.211165048543689,,150,5,5522,840,87,5,0,8,0,3,312,1603,
64,2022-11-01,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",27.74,188.65,0.211165048543689,,157,5,5523,840,87,8,0,1,0,1,69,1305,
64,2022-11-02,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",29.32,214.23,0.211165048543689,,158,5,5531,841,87,10,0,8,1,7,470,1482,
64,2022-11-03,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",30.64,233.89,0.223300970873786,,158,5,5536,841,92,5,0,5,0,13,354,1618,
64,2022-11-04,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",30.62,246.47,0.218446601941748,,149,5,5548,841,90,3,0,12,0,5,313,1705,
64,2022-11-05,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",29.17,259.62,0.20631067961165,0.79,149,5,5554,841,85,6,0,6,0,4,238,1796,
64,2022-11-06,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",29.27,260.06,0.20631067961165,,149,5,5554,841,85,0,0,0,0,0,43,1799,
64,2022-11-07,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",28.46,291.57,0.196601941747573,,156,6,5560,842,81,14,1,6,1,4,530,2017,
64,2022-11-08,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.201456310679612,,162,7,5572,843,83,20,1,12,1,8,,,
64,2022-11-09,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.203883495145631,,168,8,5579,843,84,12,1,7,0,4,,,81.9
64,2022-11-10,75,Pyrénées-Atlantiques,"Nouvelle Aquitaine",,,0.20631067961165,,172,8,5587,843,85,12,0,8,0,2,,,
